NEIGHBORHOOD,ADDRESS,Sale Price,SALE DATE
UPPER WEST SIDE (59-79),"10 RIVERSIDE BLVD, 32E",4143820,4/3/20
UPPER WEST SIDE (79-96),"145 WEST 79TH STREET, 17D",399000,4/3/20
UPPER WEST SIDE (96-116),"255 WEST 108TH STREET, 8C",1300000,4/3/20
CLINTON,"416 WEST 52ND, TH209",1369242,4/4/20
CHELSEA,"100 11TH AVENUE, 19B",4950000,4/6/20
CLINTON,"635 WEST 42ND STREET, 3K",800000,4/6/20
FINANCIAL,"42 TRINITY PLACE, SCH",104361959,4/6/20
GRAMERCY,"1 IRVING PLACE, U16H",715000,4/6/20
HARLEM-EAST,"152 EAST 118TH STREET, 3F",310000,4/6/20
MIDTOWN WEST,"325 WEST 45TH STREET, 511",575000,4/6/20
MORNINGSIDE HEIGHTS,"90 LASALLE STREET, 9C",590000,4/6/20
MURRAY HILL,"166 EAST 35TH STREET, 12E",675000,4/6/20
TRIBECA,"11 BEACH STREET, 2D",6750000,4/6/20
TRIBECA,"58 WHITE STREET, 2",2870000,4/6/20
UPPER EAST SIDE (59-79),"308 EAST 73RD STREET, 2B",570000,4/6/20
UPPER EAST SIDE (59-79),"515 PARK AVENUE, 7B",6150000,4/6/20
UPPER EAST SIDE (59-79),515 PARK AVENUE,6150000,4/6/20
UPPER WEST SIDE (59-79),"15 WEST 61ST STREET, PH2A",9400000,4/6/20
UPPER WEST SIDE (59-79),"1991 BROADWAY, 4B",1999999,4/6/20
UPPER WEST SIDE (59-79),"1991 BROADWAY, 4C",1999999,4/6/20
UPPER WEST SIDE (59-79),"1991 BROADWAY, 4D",1999999,4/6/20
UPPER WEST SIDE (59-79),"400 WEST 61ST STREET, 23M",3700000,4/6/20
UPPER WEST SIDE (59-79),"10 RIVERSIDE BLVD, 35E",3880000,4/6/20
UPPER WEST SIDE (79-96),"322 CENTRAL PARK WEST, 3B",3825000,4/6/20
UPPER WEST SIDE (79-96),"322 CENTRAL PARK WEST, 6C",2450000,4/6/20
CHINATOWN,"84 FORSYTH STREET, 2R",1150000,4/7/20
CLINTON,"535 WEST 52ND STREET, 4A",481330,4/7/20
FLATIRON,"212 FIFTH AVENUE, 20B",16132000,4/7/20
GRAMERCY,"160 EAST 22ND STREET, 11B",1340000,4/7/20
GRAMERCY,"121 EAST 22ND STREET, N607",3270000,4/7/20
HARLEM-CENTRAL,"2110 FREDRICK DOUGLASS BL, 7B",1300000,4/7/20
MURRAY HILL,"139 EAST 30TH STREET, 1B",575000,4/7/20
UPPER EAST SIDE (59-79),"401 EAST 65TH STREET, 11H1",962500,4/7/20
UPPER EAST SIDE (79-96),"215 EAST 79TH STREET, 2EF",1440000,4/7/20
UPPER WEST SIDE (79-96),"32 WEST 82ND STREET, 2D",278850,4/7/20
UPPER WEST SIDE (79-96),"250 WEST 89TH STREET, 5J",920000,4/7/20
FINANCIAL,"33 RECTOR STREET, 9",2400000,4/8/20
GRAMERCY,"305 2 AVENUE, 321",1850000,4/8/20
GREENWICH VILLAGE-WEST,"20 BETHUNE STREET, 5D",930000,4/8/20
GREENWICH VILLAGE-WEST,"79 BARROW STREET, 1AB",1950000,4/8/20
GREENWICH VILLAGE-WEST,"400 WEST 12TH STREET, TH1",11000000,4/8/20
LOWER EAST SIDE,34 LUDLOW STREET,6400000,4/8/20
SOHO,"570 BROOME STREET, 4C",2050000,4/8/20
UPPER EAST SIDE (59-79),"118 EAST 60TH STREET, 15E",725000,4/8/20
UPPER EAST SIDE (59-79),"116 EAST 66TH STREET, PHA",3500000,4/8/20
UPPER EAST SIDE (59-79),"300 EAST 62ND STREET, 1504",900000,4/8/20
UPPER EAST SIDE (79-96),"340 EAST 93RD STREET, 15B",676888,4/8/20
UPPER EAST SIDE (79-96),"200 EAST 94TH STREET, 125",966580,4/8/20
GREENWICH VILLAGE-CENTRAL,43 WEST 12TH STREET,5950000,4/9/20
GREENWICH VILLAGE-CENTRAL,"60 EAST 8TH STREET, 27A",1252643,4/9/20
GREENWICH VILLAGE-WEST,"175 WEST 13TH STREET, 10B",1180000,4/9/20
HARLEM-CENTRAL,"1330 FIFTH AVENUE, 2O",656771,4/9/20
HARLEM-CENTRAL,"313 WEST 143 STREET, 4C",750000,4/9/20
LOWER EAST SIDE,"150 RIVINGTON STREET, 5B",1055000,4/9/20
LOWER EAST SIDE,"287 EAST HOUSTON STREET, 3A",1293687,4/9/20
MANHATTAN VALLEY,"310 WEST 114TH STREET, 2",685000,4/9/20
MIDTOWN EAST,"245 EAST 54TH STREET, 16H",615000,4/9/20
MIDTOWN WEST,"357 WEST 55TH ST, 1F",452000,4/9/20
MIDTOWN WEST,"159 WEST 53RD STREET, 29D",865000,4/9/20
MIDTOWN WEST,"220 CENTRAL PARK SOUTH, 18J",2036500,4/9/20
MIDTOWN WEST,"220 CENTRAL PARK SOUTH, 60",50912500,4/9/20
MURRAY HILL,"404 PARK AVENUE SOUTH, 11A",3495000,4/9/20
UPPER WEST SIDE (59-79),"130 WEST 67 ST, 12C",725000,4/9/20
WASHINGTON HEIGHTS LOWER,"720 WEST 173RD STREET, 45",340000,4/9/20
WASHINGTON HEIGHTS LOWER,"156-08 RIVERSIDE DRIVE WEST, 5A",470000,4/9/20
ALPHABET CITY,"535 EAST 6TH STREET, 4A",450000,4/10/20
CHELSEA,"77 7TH AVENUE, 6L",675000,4/10/20
CIVIC CENTER,"2 PARK PLACE, 31A",16000000,4/10/20
FINANCIAL,"3 HANOVER SQUARE, 6C",485000,4/10/20
FINANCIAL,"88 GREENWICH STREET, 622",695000,4/10/20
GREENWICH VILLAGE-CENTRAL,"2 FIFTH AVENUE, 7",890000,4/10/20
HARLEM-EAST,295 PLEASANT AVENUE,10,4/10/20
KIPS BAY,"333 EAST 34TH STREET, 2M",980000,4/10/20
KIPS BAY,"630 FIRST AVENUE, 19C",1275000,4/10/20
MIDTOWN WEST,"350 WEST 50TH STREET, 3BB",525000,4/10/20
UPPER WEST SIDE (59-79),"1 WEST END AVENUE, 31D",5379312,4/10/20
UPPER WEST SIDE (59-79),"10 RIVERSIDE BLVD, 29F",3003838,4/10/20
UPPER WEST SIDE (79-96),"225 CENTRAL PARK WEST, 1018",1375000,4/10/20
UPPER WEST SIDE (96-116),314 WEST 102 STREET,2900000,4/10/20
CHINATOWN,55-59 CHRYSTIE STREET,28600000,4/13/20
GREENWICH VILLAGE-CENTRAL,"61 WEST 9TH ST, 10D",1475000,4/13/20
HARLEM-CENTRAL,"2605 FREDRICK DOUGLASS BL, 2C",350000,4/13/20
LOWER EAST SIDE,"250 SOUTH STREET, 36J",1432964,4/13/20
LOWER EAST SIDE,"150 RIVINGTON STREET, 3B",1100000,4/13/20
MIDTOWN EAST,"415 E. 52ND STREET, 9AA",822500,4/13/20
MURRAY HILL,"242 EAST 38TH STREET, 5B",430000,4/13/20
UPPER EAST SIDE (59-79),"955 LEXINGTON AVENUE, 10B",480000,4/13/20
UPPER EAST SIDE (59-79),"203 EAST 72ND STREET, 14B",2525000,4/13/20
UPPER EAST SIDE (59-79),"515 EAST 72ND STREET, 18H",1500000,4/13/20
UPPER EAST SIDE (79-96),"3 EAST 85TH STREET, 5A/B",1750000,4/13/20
UPPER EAST SIDE (79-96),"19 EAST 88TH STREET, 5B",995000,4/13/20
UPPER EAST SIDE (79-96),"250 EAST 87TH STREET, 7E",623000,4/13/20
UPPER EAST SIDE (79-96),"1239 MADISON AVENUE, 37B",3995000,4/13/20
UPPER WEST SIDE (59-79),"311 WEST 76TH STREET, 4",1350000,4/13/20
UPPER WEST SIDE (59-79),"225 WEST 60TH STREET, 6B",3155000,4/13/20
UPPER WEST SIDE (79-96),"309 WEST 83RD STREET, CHURC",4650000,4/13/20
FINANCIAL,"15 WILLIAM STREET, 15E",1600000,4/14/20
HARLEM-CENTRAL,144 WEST 144 STREET,2150000,4/14/20
HARLEM-CENTRAL,216 WEST 141 STREET,3400000,4/14/20
HARLEM-CENTRAL,224 WEST 141 STREET,3400000,4/14/20
HARLEM-CENTRAL,2570 ADAM C POWELL BLVD,3050000,4/14/20
HARLEM-CENTRAL,2572 ADAM C POWELL BLVD,3050000,4/14/20
HARLEM-CENTRAL,55 WEST 129 STREET,5150000,4/14/20
KIPS BAY,"311 EAST 38TH STREET, 9D",645000,4/14/20
LOWER EAST SIDE,73 MONROE STREET,7875000,4/14/20
LOWER EAST SIDE,"196 ORCHARD ST, 4A",1210000,4/14/20
MANHATTAN VALLEY,"300 WEST 110TH STREET, 11H",580000,4/14/20
MIDTOWN EAST,"301 EAST 48TH STREET, 18H",475000,4/14/20
MIDTOWN WEST,"220 CENTRAL PARK SOUTH, 63",53585406,4/14/20
TRIBECA,"212 WARREN STREET, 3C",2930000,4/14/20
UPPER EAST SIDE (59-79),"781 FIFTH AVENUE, 1111",1400000,4/14/20
UPPER EAST SIDE (79-96),"500 EAST 83RD STREET, 2D",490000,4/14/20
UPPER EAST SIDE (79-96),"12 EAST 88TH STREET, 7A",5700000,4/14/20
UPPER WEST SIDE (59-79),"15 WEST 61ST STREET, 23A",6405206,4/14/20
UPPER WEST SIDE (59-79),"225 WEST 60TH STREET, PH2A",2950000,4/14/20
UPPER WEST SIDE (59-79),"220 RIVERSIDE BOULEVARD, 25C",4999000,4/14/20
UPPER WEST SIDE (59-79),"1 WEST END AVENUE, 34C",5327762,4/14/20
UPPER WEST SIDE (59-79),"10 RIVERSIDE BLVD, 31E",4132367,4/14/20
UPPER WEST SIDE (79-96),"473 WEST END AVENUE, 2A",2945000,4/14/20
UPPER WEST SIDE (96-116),"780 WEST END AVENUE, 2A",3200000,4/14/20
CHELSEA,"146 WEST 16TH, 4A",660000,4/15/20
CIVIC CENTER,"108 LEONARD STREET, 12D",1801967,4/15/20
FINANCIAL,"20 WEST STREET, 43D",470000,4/15/20
GRAMERCY,143 EAST 21ST STREET,12175000,4/15/20
HARLEM-CENTRAL,"1330 5TH AVENUE, 5H",690000,4/15/20
HARLEM-UPPER,544 WEST 142 STREET,1700000,4/15/20
LOWER EAST SIDE,"242 BROOME STREET, 12B",2975000,4/15/20
MIDTOWN EAST,"333 EAST 43RD STREET, 1009",522000,4/15/20
MIDTOWN EAST,"303 EAST 57TH STREET, 26C",435000,4/15/20
MIDTOWN WEST,"111 WEST 57TH STREET, 11B",2117806,4/15/20
SOHO,"533 CANAL STREET, 7EM8E",3135000,4/15/20
SOHO,"255 HUDSON STREET, 7C",1400000,4/15/20
TRIBECA,"240 WEST BROADWAY, 3",5860000,4/15/20
UPPER EAST SIDE (59-79),"241 EAST 76TH STREET, 5I",1050000,4/15/20
UPPER EAST SIDE (59-79),"241 EAST 76TH STREET, 7J",1050000,4/15/20
UPPER EAST SIDE (59-79),"241 EAST 76TH STREET, 5E",1050000,4/15/20
UPPER EAST SIDE (59-79),"241 EAST 76TH STREET, 3J",1050000,4/15/20
UPPER EAST SIDE (59-79),"241 EAST 76TH STREET, 4J",1050000,4/15/20
UPPER EAST SIDE (79-96),"200 EAST 95TH STREET, RU1",28712000,4/15/20
UPPER EAST SIDE (79-96),"200 EAST 95TH STREET, RU2",28712000,4/15/20
UPPER EAST SIDE (79-96),"200 EAST 95TH STREET, RU3",28712000,4/15/20
UPPER WEST SIDE (59-79),"129 WEST 70TH STREET, 4",1035000,4/15/20
UPPER WEST SIDE (59-79),"10 RIVERSIDE BLVD, 32F",4504000,4/15/20
UPPER WEST SIDE (96-116),"527 CATHEDRAL PARKWAY, 44",590000,4/15/20
CHELSEA,"423 WEST 22ND STREET, 2A",890000,4/16/20
CHELSEA,"140 7TH AVENUE, 2R",705000,4/16/20
CHELSEA,"470 WEST 24TH STREET, 6A",1350000,4/16/20
CLINTON,"505 WEST 43RD STREET, 9D",2199511,4/16/20
EAST VILLAGE,"425 EAST 13TH STREET, 2A",999000,4/16/20
GRAMERCY,"1 IRVING PLACE, P8I",999000,4/16/20
HARLEM-CENTRAL,"88 MORNINGSIDE AVE, RU",855000,4/16/20
HARLEM-EAST,"342 EAST 100TH STREET, 5B",485000,4/16/20
MIDTOWN EAST,"5 TUDOR CITY PLACE, 1323",348000,4/16/20
MIDTOWN EAST,"227 EAST 44TH STREET, R1",11641825,4/16/20
MIDTOWN EAST,"227 EAST 44TH STREET, COMM.",13000000,4/16/20
MIDTOWN WEST,"1600 BROADWAY, 12F",891468,4/16/20
MURRAY HILL,"201 EAST 28TH STREET, 11N",550000,4/16/20
TRIBECA,"225 RECTOR PLACE, 15H",1600000,4/16/20
TRIBECA,"140 WEST STREET, 16A",4700000,4/16/20
UPPER EAST SIDE (59-79),"333 EAST 69TH STREET, 4J",1385000,4/16/20
UPPER EAST SIDE (59-79),"444 EAST 75TH STREET, 8G",450000,4/16/20
UPPER EAST SIDE (59-79),"337 EAST 62 STREET, 5B",850000,4/16/20
UPPER WEST SIDE (59-79),"333 WEST END AVENUE, 1F",735000,4/16/20
UPPER WEST SIDE (79-96),"250 WEST 94TH STREET, 7A",2355000,4/16/20
WASHINGTON HEIGHTS LOWER,"156-08 RIVERSIDE DRIVE WEST, 4A",420000,4/16/20
CHELSEA,"100 WEST 15TH STREET, 3BC",1250000,4/17/20
CHELSEA,"144 WEST 18TH STREET, 400E",3662500,4/17/20
CHELSEA,"161 WEST 16TH STREET, 9C",740000,4/17/20
CIVIC CENTER,"30 PARK PLACE, 39L",1150000,4/17/20
CLINTON,"445 WEST 54TH, 1D",1250000,4/17/20
FINANCIAL,"88 GREENWICH STREET, 1901",2500000,4/17/20
FINANCIAL,"65 NASSAU STREET, 9C",720000,4/17/20
FLATIRON,"49 EAST 21ST STREET, 6D",1999999,4/17/20
GREENWICH VILLAGE-CENTRAL,"108 3 AVENUE, RC1",130000,4/17/20
GREENWICH VILLAGE-CENTRAL,"21 EAST 12TH STREET, 15C",4550011,4/17/20
GREENWICH VILLAGE-CENTRAL,"8 WEST 13TH STREET, 6RW",1585000,4/17/20
GREENWICH VILLAGE-WEST,"105 WEST 13TH, 2B",475000,4/17/20
MANHATTAN VALLEY,"4 WEST 101ST STREET, 21",355000,4/17/20
MIDTOWN EAST,"321 EAST 48TH STREET, PHA",725000,4/17/20
MIDTOWN WEST,"220 CENTRAL PARK SOUTH, 65",56258313,4/17/20
MURRAY HILL,"250 EAST 40TH STREET, 3C",534000,4/17/20
TRIBECA,"15 JAY STREET, 2",3875000,4/17/20
UPPER EAST SIDE (79-96),"63 EAST 79TH STREET, 4S",1200000,4/17/20
UPPER EAST SIDE (79-96),"131 EAST 93RD STREET, 6A",855000,4/17/20
UPPER EAST SIDE (79-96),"455 EAST 86TH STREET, 10A",1650000,4/17/20
UPPER WEST SIDE (59-79),"160 WEST 66TH STREET, 53F",1875000,4/17/20
UPPER WEST SIDE (59-79),"400 WEST 61ST STREET, 25E",2790005,4/17/20
UPPER WEST SIDE (59-79),"10 RIVERSIDE BLVD, 30B",5463000,4/17/20
UPPER WEST SIDE (96-116),"205 WEST 103RD STREET, 4B",852532,4/17/20
UPPER WEST SIDE (96-116),"205 WEST 103RD STREET, 5E",878288,4/17/20
UPPER WEST SIDE (96-116),"205 WEST 103RD, 2B",852532,4/17/20
CHELSEA,"252 7 AVENUE, 10Y",1730000,4/20/20
CHELSEA,"261 WEST 25TH STREET, 2E",1220000,4/20/20
GREENWICH VILLAGE-CENTRAL,"8 WEST 13TH STREET, 10RE",525000,4/20/20
HARLEM-CENTRAL,"70 WEST 139TH STREET, 3A",465381,4/20/20
KIPS BAY,"385 1 AVENUE, 20B",1675000,4/20/20
LOWER EAST SIDE,"237 ELDRIDGE STREET, 33",500000,4/20/20
LOWER EAST SIDE,"150 RIVINGTON STREET, 4B",995000,4/20/20
MIDTOWN EAST,"321 EAST 45TH STREET, 9J",320000,4/20/20
MIDTOWN EAST,"633 3 AVENUE, 19",12500000,4/20/20
MIDTOWN WEST,"350 WEST 42ND STREET, 38G",1960000,4/20/20
MIDTOWN WEST,50 WEST 47 STREET,900000,4/20/20
UPPER EAST SIDE (79-96),"345 EAST 93RD STREET, 29D",675000,4/20/20
UPPER EAST SIDE (79-96),"510 EAST 84TH STREET, 3A/E",750000,4/20/20
UPPER WEST SIDE (59-79),"60 WEST 68TH STREET, 4FG",2075000,4/20/20
UPPER WEST SIDE (59-79),"1 WEST END AVENUE, 9E",2050000,4/20/20
UPPER WEST SIDE (59-79),"10 RIVERSIDE BLVD, 28F",2633000,4/20/20
FLATIRON,"33 EAST 22ND STREET, 2B",725000,4/21/20
FLATIRON,"10 MADISON SQUARE WEST, 9B",1662500,4/21/20
GRAMERCY,"200 EAST 24 STREET, 1605",500000,4/21/20
GREENWICH VILLAGE-CENTRAL,"63 EAST 9TH STREET, 12Y",575000,4/21/20
HARLEM-CENTRAL,"70 WEST 139TH, 4G",465381,4/21/20
KIPS BAY,"305 EAST 24TH ST, PH-D",575000,4/21/20
MANHATTAN VALLEY,"370 CENTRAL PARK WEST, 305",620000,4/21/20
MIDTOWN EAST,"250 EAST 53RD STREET, 1401",2300000,4/21/20
SOHO,52 GREENE STREET,10400000,4/21/20
TRIBECA,"2 SOUTH END AVE, 6D",675000,4/21/20
UPPER EAST SIDE (59-79),"700 PARK AVENUE, 5C",2050000,4/21/20
UPPER EAST SIDE (59-79),"205 EAST 77TH STREET, 10A",1337500,4/21/20
UPPER EAST SIDE (79-96),"1020 PARK AVE, 18A",3000000,4/21/20
UPPER EAST SIDE (79-96),"200 EAST 94TH STREET, 2317",1672000,4/21/20
UPPER EAST SIDE (79-96),"200 EAST 95TH STREET, 4J",371300,4/21/20
UPPER WEST SIDE (59-79),"310 WEST 79TH STREET, 3E",2525000,4/21/20
UPPER WEST SIDE (59-79),"160 WEST END AVENUE, 15K",870000,4/21/20
UPPER WEST SIDE (79-96),"123 WEST 93, 9E",700000,4/21/20
WASHINGTON HEIGHTS UPPER,"116 PINEHURST AVENUE, B42",550000,4/21/20
CIVIC CENTER,"108 LEONARD STREET, 11L",2845902,4/22/20
CIVIC CENTER,"93 WORTH STREET, 902",3150000,4/22/20
GRAMERCY,"201 EAST 21ST STREET, 15F",999000,4/22/20
GREENWICH VILLAGE-CENTRAL,"88 BLEECKER STREET, 1B",468216,4/22/20
GREENWICH VILLAGE-WEST,"41 JANE STREET, 4A",750000,4/22/20
HARLEM-CENTRAL,"40 WEST 116 STREET, A604",1035000,4/22/20
MANHATTAN VALLEY,"300 CATHEDRAL PARKWAY, 6A",750000,4/22/20
MIDTOWN EAST,"300 E 59 ST, 1807",1085000,4/22/20
MIDTOWN WEST,"646 NINTH AVENUE, 3RS",405000,4/22/20
MIDTOWN WEST,"317 WEST 54TH STREET, 5E",400000,4/22/20
MIDTOWN WEST,"322 WEST 57TH STREET, 49M1",2450000,4/22/20
SOUTHBRIDGE,"90 GOLD STREET, 20B",655000,4/22/20
UPPER EAST SIDE (59-79),154 EAST 63RD STREET,15250000,4/22/20
UPPER EAST SIDE (59-79),"50 EAST 79TH STREET, 3A",2200000,4/22/20
UPPER EAST SIDE (59-79),"315 EAST 65TH STREET, 3J",690000,4/22/20
UPPER EAST SIDE (59-79),"420 EAST 64TH STREET, W7J",720000,4/22/20
UPPER EAST SIDE (79-96),"150 EAST 83RD STREET, 4D",319900,4/22/20
UPPER EAST SIDE (79-96),"1601 3 AVENUE, 6F",1495000,4/22/20
UPPER EAST SIDE (79-96),"554 EAST 82ND STREET, 2",2150000,4/22/20
UPPER WEST SIDE (59-79),"20 WEST 72ND STREET, 1002A",725000,4/22/20
UPPER WEST SIDE (59-79),"105 WEST 73RD STREET, 3B",3204411,4/22/20
UPPER WEST SIDE (59-79),"105 WEST 73RD STREET, 2B",3204411,4/22/20
UPPER WEST SIDE (59-79),"105 WEST 73RD STREET, 4C",3204411,4/22/20
UPPER WEST SIDE (59-79),"105 WEST 73RD STREET, 9A",3204411,4/22/20
UPPER WEST SIDE (59-79),"105 WEST 73RD STREET, 2C",3204411,4/22/20
UPPER WEST SIDE (59-79),"105 WEST 73RD STREET, 4D",3204411,4/22/20
UPPER WEST SIDE (59-79),"2109 BROADWAY, 16104",702500,4/22/20
UPPER WEST SIDE (59-79),"1 WEST END AVENUE, 27C",3900000,4/22/20
UPPER WEST SIDE (59-79),"150 WEST END AVENUE, 8S",725000,4/22/20
UPPER WEST SIDE (96-116),"205 WEST 103RD, 1E",826776,4/22/20
WASHINGTON HEIGHTS UPPER,"225 BENNETT AVENUE, 2L",412000,4/22/20
CHELSEA,"357 WEST 29TH STREET, 2B",1635000,4/23/20
CHINATOWN,"60 HENRY STREET, 2D1",690000,4/23/20
CIVIC CENTER,"108 LEONARD STREET, 2C",2119955,4/23/20
EAST VILLAGE,19 ST MARKS PLACE,35028605,4/23/20
EAST VILLAGE,19 ST MARKS PLACE,35028605,4/23/20
EAST VILLAGE,19-23 ST. MARKS PLACE,35028605,4/23/20
GREENWICH VILLAGE-CENTRAL,"63 EAST 9TH STREET, 10C",635000,4/23/20
GREENWICH VILLAGE-WEST,109 BANK STREET,9300000,4/23/20
HARLEM-CENTRAL,359 WEST 117 STREET,1000,4/23/20
HARLEM-CENTRAL,361 WEST 116 STREET,1000,4/23/20
HARLEM-UPPER,462 WEST 141 STREET,1250000,4/23/20
LOWER EAST SIDE,"50 CLINTON STREET, 6F",1250000,4/23/20
MIDTOWN EAST,"255 EAST 49TH STREET, 18E",1239500,4/23/20
MIDTOWN EAST,"250 EAST 54TH STREET, 18F",1560000,4/23/20
MURRAY HILL,"250 EAST 30TH STREET, 8H",555000,4/23/20
UPPER EAST SIDE (59-79),"201 EAST 66TH STREET, 9A",1050000,4/23/20
UPPER EAST SIDE (59-79),"230 EAST 73RD STREET, 5C",1225000,4/23/20
UPPER EAST SIDE (79-96),"340 EAST 93RD STREET, 5D",568000,4/23/20
UPPER EAST SIDE (79-96),"180 EAST 88TH STREET, 22AB",9300000,4/23/20
UPPER EAST SIDE (79-96),"302 EAST 96TH STREET, 903",2087413,4/23/20
UPPER WEST SIDE (59-79),"400 WEST 61ST STREET, 20C",2385000,4/23/20
CHELSEA,"315 7TH AVENUE, PHC",1773000,4/24/20
CIVIC CENTER,"108 LEONARD STREET, 6B",2896563,4/24/20
GRAMERCY,"210 EAST 15TH STREET, 4L",835000,4/24/20
GREENWICH VILLAGE-CENTRAL,"192 BLEECKER STREET, 10",500000,4/24/20
GREENWICH VILLAGE-WEST,214 WEST 11TH STREET,4083000,4/24/20
GREENWICH VILLAGE-WEST,"31 JANE STREET, 8F",1734000,4/24/20
GREENWICH VILLAGE-WEST,"131 PERRY STREET, 1B",3100000,4/24/20
GREENWICH VILLAGE-WEST,"160 WEST 12TH STREET, 94",11500000,4/24/20
GREENWICH VILLAGE-WEST,"513 HUDSON STREET, 2A",1920000,4/24/20
HARLEM-CENTRAL,"23 WEST 116TH STREET, 4J",1630000,4/24/20
HARLEM-CENTRAL,"1890 ADAM CLAYTON POWELL JR BLVD, 1A",815000,4/24/20
HARLEM-UPPER,"441 CONVENT AVENUE, 3I",597000,4/24/20
LOWER EAST SIDE,"455 FDR DRIVE, B702",775000,4/24/20
LOWER EAST SIDE,"250 SOUTH STREET, 8A",2223369,4/24/20
MIDTOWN CBD,150 EAST 45TH STREET,28250000,4/24/20
MIDTOWN EAST,"25 TUDOR CITY PLACE, 1116",380000,4/24/20
MIDTOWN WEST,"345 WEST 55TH STREET, 5CD",890000,4/24/20
MURRAY HILL,"211 MADISON AVE, 18A",1895000,4/24/20
ROOSEVELT ISLAND,"531 MAIN STREET, 1916",1175000,4/24/20
UPPER EAST SIDE (59-79),"175 EAST 74TH ST, 2D",390000,4/24/20
UPPER EAST SIDE (59-79),"520 EAST 72ND STREET, 6N",495000,4/24/20
UPPER EAST SIDE (59-79),"300 EAST 64TH STREET, 5J",632500,4/24/20
UPPER EAST SIDE (79-96),"507 EAST 80TH STREET, 1F",699000,4/24/20
UPPER EAST SIDE (96-110),"49 EAST 96TH STREET, 9B",1300000,4/24/20
UPPER WEST SIDE (59-79),"30 WEST 74TH STREET, 3C/4C",1800000,4/24/20
UPPER WEST SIDE (59-79),"105 WEST 72ND STREET, 5A",1875000,4/24/20
UPPER WEST SIDE (59-79),"220 RIVERSIDE BOULEVARD, 6B",980000,4/24/20
UPPER WEST SIDE (59-79),"150 WEST END AVENUE, 29M",1400000,4/24/20
UPPER WEST SIDE (79-96),"304 WEST 89 ST, 8B",1235000,4/24/20
UPPER WEST SIDE (79-96),"250 WEST 81ST STREET, 4A",5740000,4/24/20
UPPER WEST SIDE (96-116),"275 WEST 96 STREET, 11F",1440000,4/24/20
HARLEM-CENTRAL,"67-69 ST NICHOLAS AVE, 7",305000,4/25/20
CHELSEA,"411 WEST 21ST STREET, 1",1775000,4/27/20
CHELSEA,"250 WEST 15TH STREET, 6A",890000,4/27/20
CHELSEA,"135 WEST 14TH STREET, RES 7",2450000,4/27/20
FLATIRON,"222 PARK AVENUE SOUTH, 10C",1838300,4/27/20
GRAMERCY,"160 EAST 27TH STREET, 6A",640000,4/27/20
GREENWICH VILLAGE-CENTRAL,"51 FIFTH AVENUE, 11E",1025000,4/27/20
GREENWICH VILLAGE-CENTRAL,"552 LAGUARDIA PLACE, 3",3440000,4/27/20
HARLEM-CENTRAL,"40 WEST 116TH ST, A902",955000,4/27/20
HARLEM-UPPER,"603 WEST 148 STREET, 2A",825000,4/27/20
LITTLE ITALY,"224 MULBERRY STREET, 2",9999999,4/27/20
LOWER EAST SIDE,"38 DELANCEY STREET, 9C",1100000,4/27/20
MIDTOWN EAST,"250 EAST 54TH STREET, 31C",1050000,4/27/20
MURRAY HILL,443 3 AVENUE,2906950,4/27/20
SOHO,"2 CHARLTON STREET, 8A",1000000,4/27/20
SOHO,"10 GREENE STREET, 3",4511700,4/27/20
UPPER EAST SIDE (59-79),"401 EAST 65TH STREET, 8A",1325000,4/27/20
UPPER EAST SIDE (59-79),"200 EAST 66TH STREET, A0405",1500000,4/27/20
UPPER EAST SIDE (79-96),"417 EAST 90TH STREET, 8J",527500,4/27/20
UPPER WEST SIDE (59-79),"1 CENTRAL PARK WEST, 23G",987500,4/27/20
UPPER WEST SIDE (79-96),121 WEST 85TH STREET,7100000,4/27/20
CHELSEA,"452 WEST 19TH STREET, 1D",1925000,4/28/20
CLINTON,"500 WEST 43RD STREET, 30A",1575000,4/28/20
CLINTON,"540 WEST 49TH STREET, 306S",927500,4/28/20
FINANCIAL,"15 WILLIAM STREET, 39E",1725000,4/28/20
FLATIRON,"16 WEST 16TH STREET, 14H-N",585677,4/28/20
GREENWICH VILLAGE-CENTRAL,"21 EAST 12TH STREET, 14C",4475011,4/28/20
GREENWICH VILLAGE-WEST,"100 BARROW STREET, 4C",3362500,4/28/20
HARLEM-CENTRAL,"380 LENOX AVENUE, 7E",1290000,4/28/20
KIPS BAY,"300 EAST 23RD STREET, 8F",950000,4/28/20
LOWER EAST SIDE,"413 GRAND STREET, F1101",1285000,4/28/20
MIDTOWN EAST,"25 TUDOR CITY PLACE, 1509",315000,4/28/20
MIDTOWN EAST,"333 EAST 46TH STREET, 11E",550000,4/28/20
MIDTOWN EAST,"400 EAST 52 STREET, 1C-D",780000,4/28/20
MIDTOWN EAST,"40 SUTTON PLACE, 7H",770000,4/28/20
MIDTOWN WEST,351 WEST 51ST STREET,3000000,4/28/20
MURRAY HILL,"220 MADISON AVENUE, 6F",810000,4/28/20
MURRAY HILL,"137 EAST 36TH STREET, 21E",495000,4/28/20
MURRAY HILL,"277 FIFTH AVENUE, 21D",3100000,4/28/20
SOHO,"136 GRAND STREET, 3WR",8000000,4/28/20
SOHO,"472 GREENWICH STREET, 5",1580000,4/28/20
SOUTHBRIDGE,"90 GOLD STREET, 17M",680000,4/28/20
TRIBECA,"140 WEST STREET, 26A",6174000,4/28/20
