NEIGHBORHOOD,ADDRESS,Sale Price,SALE DATE
EAST NEW YORK,328 ESSEX STREET,450000,11/15/19
FLATBUSH-CENTRAL,115 EAST 29 STREET,600000,11/15/19
FLATBUSH-CENTRAL,"1212 OCEAN AVENUE, 3C",269000,11/15/19
FLATBUSH-CENTRAL,"129 MARTENSE STREET, 3A",514216,11/15/19
FLATBUSH-EAST,358 EAST 45TH STREET,323000,11/15/19
FLATBUSH-EAST,3815 GLENWOOD RD,455000,11/15/19
FLATBUSH-EAST,1773 NOSTRAND AVENUE,1095000,11/15/19
FLATBUSH-EAST,3104 SNYDER AVE,999000,11/15/19
FLATBUSH-EAST,1503 UTICA AVENUE,4885000,11/15/19
FLATBUSH-LEFFERTS GARDEN,273 LEFFERTS AVENUE,800000,11/15/19
FORT GREENE,103 CLERMONT AVENUE,1280000,11/15/19
GRAVESEND,2075 WEST 11TH STREET,1270000,11/15/19
KENSINGTON,"36 DAHILL ROAD, 1L",117500,11/15/19
MADISON,1227 AVENUE T,1200000,11/15/19
OLD MILL BASIN,1338 EAST 59TH STREET,650000,11/15/19
OLD MILL BASIN,5705 AVENUE O,400000,11/15/19
OLD MILL BASIN,1534 EAST 53RD STREET,525000,11/15/19
PARK SLOPE,"613 BALTIC STREET, 4D",1510000,11/15/19
PARK SLOPE,"145 PARK PLACE, 4C",2200000,11/15/19
PARK SLOPE,"145 PARK PLACE, PK-14",2200000,11/15/19
PARK SLOPE SOUTH,"360 12TH STREET, 2",1276000,11/15/19
PROSPECT HEIGHTS,"856 WASHINGTON AVENUE, 5B",1620000,11/15/19
WILLIAMSBURG-CENTRAL,"565 FLUSHING AVENUE, 7A",479000,11/15/19
WILLIAMSBURG-EAST,61 MONTROSE AVENUE,2500000,11/15/19
WILLIAMSBURG-EAST,"438 HUMBOLDT STREET, 2B",1613926,11/15/19
WILLIAMSBURG-NORTH,"1 NORTH PIER, 3C",955000,11/15/19
WILLIAMSBURG-NORTH,"184 KENT AVENUE, C407",1955341,11/15/19
WILLIAMSBURG-NORTH,"184 KENT AVENUE, C609",975000,11/15/19
WILLIAMSBURG-NORTH,"184 KENT AVENUE, D315",955069,11/15/19
WILLIAMSBURG-SOUTH,308 HOOPER STREET,2475000,11/15/19
WILLIAMSBURG-SOUTH,"242 SOUTH SECOND ST, 1A",300000,11/15/19
CANARSIE,1231 EAST 83RD STREET,566422,11/16/19
BEDFORD STUYVESANT,610 HALSEY STREET,65000,11/17/19
EAST NEW YORK,687 HEMLOCK STREET,40000,11/17/19
BATH BEACH,280 BAY 22ND STREET,850000,11/18/19
BAY RIDGE,354 72ND STREET,1420000,11/18/19
BAY RIDGE,"8701 SHORE ROAD, 125",390000,11/18/19
BEDFORD STUYVESANT,198 STUYVESANT AVENUE,918840,11/18/19
BEDFORD STUYVESANT,562 JEFFERSON AVENUE,880000,11/18/19
BEDFORD STUYVESANT,556 WILLOUGHBY AVENUE,1125000,11/18/19
BEDFORD STUYVESANT,873 LAFAYETTE AVENUE,1915000,11/18/19
BEDFORD STUYVESANT,759 JEFFERSON AVENUE,1339325,11/18/19
BEDFORD STUYVESANT,"279 DECATUR STREET, 4",1549000,11/18/19
BEDFORD STUYVESANT,"226 HART ST, 4A",735000,11/18/19
BENSONHURST,1556 73 STREET,1550000,11/18/19
BENSONHURST,1769 68TH STREET,694000,11/18/19
BERGEN BEACH,1407 EAST 69TH STREET,600000,11/18/19
BOROUGH PARK,1316 64TH STREET,950000,11/18/19
BOROUGH PARK,"970 41ST STREET, 6D",438000,11/18/19
BOROUGH PARK,"1024 41ST STREET, 3",10,11/18/19
BRIGHTON BEACH,"40 BRIGHTON 1ST ROAD, 7L",235000,11/18/19
BRIGHTON BEACH,"40 BRIGHTON FIRST ROAD, 14M",251000,11/18/19
BRIGHTON BEACH,"407 OCEAN VIEW AVENUE, 2B",349830,11/18/19
BUSH TERMINAL,4202 SECOND AVE,7800000,11/18/19
BUSHWICK,1223 JEFFERSON AVENUE,120000,11/18/19
BUSHWICK,"557 HART STREET, 4B",525000,11/18/19
BUSHWICK,"301 COVERT STREET, 5C",865513,11/18/19
BUSHWICK,"301 COVERT STREET, P4",865513,11/18/19
CLINTON HILL,336 PARK AVE,2110000,11/18/19
CONEY ISLAND,2876 WEST 25TH STREET,500000,11/18/19
CONEY ISLAND,"2940 WEST 5 STREET, 9C",390000,11/18/19
CROWN HEIGHTS,890 LINCOLN PLACE,1400000,11/18/19
CROWN HEIGHTS,"679 FRANKLIN AVENUE, 302",575201,11/18/19
CYPRESS HILLS,28 NORWOOD AVENUE,10,11/18/19
DYKER HEIGHTS,1066 84TH STREET,5237000,11/18/19
DYKER HEIGHTS,1353 73RD STREET,1350000,11/18/19
DYKER HEIGHTS,7323 11TH AVENUE,1435000,11/18/19
EAST NEW YORK,241 WYONA ST,800000,11/18/19
EAST NEW YORK,415 BRADFORD STREET,573500,11/18/19
EAST NEW YORK,414 CHESTNUT STREET,850000,11/18/19
EAST NEW YORK,711 ASHFORD STREET,2000,11/18/19
EAST NEW YORK,773 LOGAN STREET,549855,11/18/19
EAST NEW YORK,264 MC KINLEY AVENUE,710000,11/18/19
EAST NEW YORK,306 MONTAUK AVENUE,952900,11/18/19
FLATBUSH-CENTRAL,"616 EAST 18TH STREET, 6K",300000,11/18/19
FLATBUSH-CENTRAL,"1212 OCEAN AVENUE, 6A",275000,11/18/19
FLATBUSH-CENTRAL,"61 MARTENSE STREET, 3K",692410,11/18/19
FLATBUSH-EAST,814 EAST 49 STREET,350000,11/18/19
FLATBUSH-EAST,268 EAST 39TH STREET,660000,11/18/19
FLATBUSH-NORTH,586 SCHENECTADY AVENUE,350000,11/18/19
FORT GREENE,"264 CUMBERLAND STREET, 1",1100000,11/18/19
GOWANUS,"205 12TH STREET, 1B",1078000,11/18/19
GRAVESEND,31 KINGS PLACE,677136,11/18/19
GRAVESEND,322 AVE. S,740000,11/18/19
GRAVESEND,7 BAY 32ND STREET,1810000,11/18/19
GREENPOINT,156 MONITOR STREET,1300000,11/18/19
MADISON,2071 BRAGG STREET,679000,11/18/19
MARINE PARK,3600 FILLMORE AVENUE,620000,11/18/19
MIDWOOD,"1322 EAST 14TH STREET, 3D",782500,11/18/19
MIDWOOD,"1322 EAST 14TH STREET, P4",782500,11/18/19
OCEAN HILL,421 SARATOGA AVENUE,35000,11/18/19
OCEAN PARKWAY-NORTH,1594 EAST 9TH STREET,2540000,11/18/19
OLD MILL BASIN,1547 EAST 51ST STREET,475000,11/18/19
PARK SLOPE,"145 PROSPECT PARK WEST, 1E",1215000,11/18/19
PARK SLOPE,228 SEVENTH AVENUE,5047000,11/18/19
PROSPECT HEIGHTS,"233 PARK PLACE, 18",699000,11/18/19
SUNSET PARK,613 40TH STREET,1515000,11/18/19
WILLIAMSBURG-NORTH,60 NORTH 3RD STREET,3000000,11/18/19
WILLIAMSBURG-NORTH,"214 NORTH 11TH STREET, 3D",890000,11/18/19
WILLIAMSBURG-NORTH,"308 NORTH 7TH STREET, 6C",2305000,11/18/19
WILLIAMSBURG-NORTH,"184 KENT AVENUE, D605",780000,11/18/19
WILLIAMSBURG-NORTH,"214 NORTH 11 STREET, P2-18",890000,11/18/19
WINDSOR TERRACE,"593 17TH STREET, 3B",800000,11/18/19
WINDSOR TERRACE,"651 VANDERBILT STREET, 7T",735000,11/18/19
WYCKOFF HEIGHTS,83 IRVING AVENUE,509125,11/18/19
BAY RIDGE,"760 67TH STREET, 2C",328000,11/19/19
BAY RIDGE,"9040 FORT HAMILTON PARKWAY, 5N",210000,11/19/19
BEDFORD STUYVESANT,306 LEWIS AVENUE,691608,11/19/19
BEDFORD STUYVESANT,"114 STOCKTON STREET, 6B",936670,11/19/19
BEDFORD STUYVESANT,"594 MARCY AVENUE, PH1",995000,11/19/19
BEDFORD STUYVESANT,338 FLUSHING AVENUE,3000000,11/19/19
BOROUGH PARK,"1432 51ST STREET, 4",921516,11/19/19
BRIGHTON BEACH,"601 BRIGHTWATER COURT, 2H",360000,11/19/19
BROOKLYN HEIGHTS,"75 HENRY STREET, 9L",830000,11/19/19
BUSHWICK,1089 HANCOCK STREET,990000,11/19/19
CANARSIE,559 EAST 83 STREET,685000,11/19/19
CANARSIE,9916 AVENUE J,655000,11/19/19
CANARSIE,10420 AVENUE K,523600,11/19/19
CLINTON HILL,"195 WILLOUGHBY AVENUE, 711",385000,11/19/19
CONEY ISLAND,"2932 WEST 5TH STREET, 8D",285000,11/19/19
CYPRESS HILLS,754 JAMAICA AVENUE,3025000,11/19/19
DOWNTOWN-METROTECH,"215 ADAMS STREET, 3H",538000,11/19/19
DOWNTOWN-METROTECH,"35 DUFFIELD STREET, 2A",946000,11/19/19
DOWNTOWN-METROTECH,"150 MYRTLE AVENUE, 3202",1438000,11/19/19
DYKER HEIGHTS,959 77TH STREET,900000,11/19/19
EAST NEW YORK,188 WYONA STREET,375000,11/19/19
EAST NEW YORK,457 SHEFFIELD,1,11/19/19
EAST NEW YORK,730 BRADFORD STREET,782000,11/19/19
FLATBUSH-CENTRAL,"61 MARTENSE STREET, 6J",702593,11/19/19
MADISON,"2234 OCEAN AVENUE, F11",280000,11/19/19
MARINE PARK,"2266 HENDRICKSON STREET, J1",400000,11/19/19
MIDWOOD,973 EAST 28TH STREET,870000,11/19/19
MIDWOOD,"1801 OCEAN AVENUE, 3H",258000,11/19/19
OCEAN HILL,745 DECATUR STREET,840000,11/19/19
OCEAN HILL,1960 BROADWAY,12500000,11/19/19
OCEAN PARKWAY-NORTH,"495 EAST 7TH STREET, 6K",295000,11/19/19
OCEAN PARKWAY-NORTH,"1170 OCEAN PARKWAY, 5E",660000,11/19/19
OCEAN PARKWAY-NORTH,"1530 EAST 8TH STREET, 3A",344760,11/19/19
OCEAN PARKWAY-NORTH,705 MCDONALD AVENUE,7000000,11/19/19
OCEAN PARKWAY-SOUTH,2019 EAST 9TH STREET,1475000,11/19/19
OCEAN PARKWAY-SOUTH,2475 EAST 2ND STREET,850000,11/19/19
OCEAN PARKWAY-SOUTH,"2400 EAST 3RD STREET, 729",270000,11/19/19
PARK SLOPE,86 GARFIELD PLACE,3100000,11/19/19
PARK SLOPE,"341 6TH STREET, 2F",970000,11/19/19
PARK SLOPE,"255 FIRST STREET, 4B",1569150,11/19/19
PARK SLOPE,"255 1 STREET, SU9",1569150,11/19/19
PROSPECT HEIGHTS,"230 PARK PLACE, 6P",484811,11/19/19
PROSPECT HEIGHTS,"418 ST JOHNS PLACE, 1C",850000,11/19/19
PROSPECT HEIGHTS,"550 VANDERBILT AVENUE, 705",958000,11/19/19
WILLIAMSBURG-EAST,13-19 BOGART STREET,9000000,11/19/19
WILLIAMSBURG-NORTH,"172 NORTH 10 STREET, 1A",845000,11/19/19
WILLIAMSBURG-NORTH,"2 NORTHSIDE PIERS, 12H",1650000,11/19/19
WILLIAMSBURG-NORTH,"287 GRAND STREET, 4A",2550000,11/19/19
WILLIAMSBURG-NORTH,"287 GRAND STREET, 4B",2550000,11/19/19
BATH BEACH,1539 BENSON AVENUE,1280000,11/20/19
BAY RIDGE,75 71ST STREET,1250000,11/20/19
BAY RIDGE,"7401 4TH AVENUE, F6",450000,11/20/19
BAY RIDGE,"8701 SHORE ROAD, 131",405000,11/20/19
BAY RIDGE,"9511 SHORE ROAD, 214",945000,11/20/19
BEDFORD STUYVESANT,726 JEFFERSON AVENUE,1300000,11/20/19
BEDFORD STUYVESANT,257 KOSCIUSKO STREET,1467500,11/20/19
BEDFORD STUYVESANT,703 HALSEY STREET,1285000,11/20/19
BEDFORD STUYVESANT,"114 STOCKTON STREET, 2F",691595,11/20/19
BENSONHURST,2161 71ST STREET,1668888,11/20/19
BERGEN BEACH,2064 EAST 72ND STREET,25000,11/20/19
BOROUGH PARK,1152 53RD STREET,530000,11/20/19
BRIGHTON BEACH,"35 SEACOAST TERRACE, 3P",665000,11/20/19
BROOKLYN HEIGHTS,"111 HICKS STREET, 21L",745000,11/20/19
BROOKLYN HEIGHTS,"111 HICKS STREET, 9H",700000,11/20/19
BROOKLYN HEIGHTS,"360 FURMAN STREET, P07",185000,11/20/19
BUSHWICK,138 WEIRFIELD STREET,725000,11/20/19
BUSHWICK,"557 HART STREET, 1B",552000,11/20/19
BUSHWICK,"557 HART STREET, 4C",555000,11/20/19
BUSHWICK,"557 HART STREET, P3",555000,11/20/19
BUSHWICK,"557 HART STREET, P5",552000,11/20/19
CANARSIE,8519 COVENTRY ROAD,10,11/20/19
CANARSIE,1343 EAST 89TH STREET,575000,11/20/19
CANARSIE,1219 EAST 93RD STREET,499000,11/20/19
CANARSIE,1529 EAST 96TH STREET,620000,11/20/19
CROWN HEIGHTS,1340 PROSPECT PLACE,690000,11/20/19
CYPRESS HILLS,225 WARWICK STREET,496860,11/20/19
DOWNTOWN-FULTON MALL,"10 NEVINS STREET, 11C",1378055,11/20/19
DOWNTOWN-METROTECH,"235 ADAMS STREET, 16B",340000,11/20/19
DYKER HEIGHTS,1148 78TH STREET,940000,11/20/19
DYKER HEIGHTS,940 BAY RIDGE AVENUE,1330000,11/20/19
DYKER HEIGHTS,8019 10TH AVENUE,1030000,11/20/19
EAST NEW YORK,404 NEW LOTS AVENUE,915000,11/20/19
EAST NEW YORK,1474 BLAKE AVENUE,39000,11/20/19
FLATBUSH-CENTRAL,"601 EAST 19TH STREET, 2N",485000,11/20/19
FLATBUSH-CENTRAL,"2107 BEDFORD AVENUE, A1",775000,11/20/19
FLATBUSH-EAST,516 EAST 35TH STREET,390000,11/20/19
FLATBUSH-EAST,4322 AVENUE I,790000,11/20/19
FLATBUSH-NORTH,341 LENOX ROAD,2999999,11/20/19
FLATBUSH-NORTH,3 EAST 40TH STREET,950000,11/20/19
GRAVESEND,"8895 26TH AVENUE, 4A",524000,11/20/19
MADISON,2309 AVENUE U,1650000,11/20/19
MARINE PARK,2283 RYDER STREET,1150000,11/20/19
MIDWOOD,1237 EAST 27TH STREET,1100000,11/20/19
OCEAN PARKWAY-NORTH,1080 EAST 3RD STREET,1250000,11/20/19
OLD MILL BASIN,5724 AVENUE N,875000,11/20/19
PARK SLOPE,283 1ST STREET,3275000,11/20/19
PARK SLOPE,"195 GARFIELD PLACE, 2D",590000,11/20/19
PARK SLOPE,"20 GARFIELD PLACE, 1B",2100000,11/20/19
PARK SLOPE,182 FLATBUSH AVENUE,7000000,11/20/19
PARK SLOPE SOUTH,"200 16TH STREET, 3C",985000,11/20/19
SHEEPSHEAD BAY,"2939 AVENUE Y, 4B",179000,11/20/19
SUNSET PARK,922 4 AVENUE,1500000,11/20/19
WILLIAMSBURG-CENTRAL,205 WALLABOUT STREET,2000000,11/20/19
BATH BEACH,8657 17TH AVENUE,990000,11/21/19
BAY RIDGE,719 68TH STREET,350000,11/21/19
BAY RIDGE,877 71ST STREET,1555000,11/21/19
BAY RIDGE,"320 101ST STREET, 39D",325000,11/21/19
BAY RIDGE,"760 67 STREET, #5D",220000,11/21/19
BAY RIDGE,"580 84TH STREET, 3F",285000,11/21/19
BEDFORD STUYVESANT,904 LAFAYETTE AVENUE,1999999,11/21/19
BEDFORD STUYVESANT,32A BUFFALO AVE,617000,11/21/19
BEDFORD STUYVESANT,196 PULASKI STREET,1110000,11/21/19
BEDFORD STUYVESANT,"134 STOCKTON STREET, 4A",691595,11/21/19
BENSONHURST,2275 81ST STREET,1500000,11/21/19
BENSONHURST,"2218 82ND STREET, B1",680000,11/21/19
BERGEN BEACH,30 GEORGETOWN LANE,775000,11/21/19
BOERUM HILL,102 BERGEN STREET,3350000,11/21/19
BOROUGH PARK,1621 56TH STREET,1200000,11/21/19
BOROUGH PARK,1154 44TH STREET,1200000,11/21/19
BOROUGH PARK,4822 11TH AVENUE,1279200,11/21/19
BUSHWICK,30 DODWORTH STREET,1150000,11/21/19
BUSHWICK,1246 BUSHWICK AVENUE,1,11/21/19
BUSHWICK,89 MOFFAT STREET,1050000,11/21/19
BUSHWICK,99-103 GROVE STREET,3300000,11/21/19
BUSHWICK,147 BLEECKER STREET,1000,11/21/19
CANARSIE,8719 AVENUE B,440000,11/21/19
CROWN HEIGHTS,1607 PACIFIC STREET,820000,11/21/19
CROWN HEIGHTS,1775 UNION ST,750000,11/21/19
CYPRESS HILLS,230 SUNNYSIDE AVENUE,546717,11/21/19
DOWNTOWN-FULTON FERRY,"51 JAY STREET, 5N",1285000,11/21/19
DOWNTOWN-FULTON FERRY,"70 WASHINGTON STREET, 11P",990000,11/21/19
DOWNTOWN-FULTON MALL,"10 NEVINS STREET, 14I",672045,11/21/19
DYKER HEIGHTS,969 BAY RIDGE AVENUE,920000,11/21/19
DYKER HEIGHTS,1067 72ND STREET,1290000,11/21/19
EAST NEW YORK,661 SHEFFIELD AVENUE,420000,11/21/19
EAST NEW YORK,644 SNEDIKER AVENUE,740000,11/21/19
EAST NEW YORK,"1040 ELTON STREET, 18 DD",350000,11/21/19
FLATBUSH-CENTRAL,1698 NOSTRAND AVENUE,1469000,11/21/19
FLATBUSH-CENTRAL,1760 NOSTRAND AVENUE,1528000,11/21/19
FLATBUSH-CENTRAL,"1825 FOSTER AVENUE, 2C",470000,11/21/19
FLATBUSH-EAST,498 EAST 53RD STREET,285000,11/21/19
FLATBUSH-EAST,362 EAST 45TH STREET,810000,11/21/19
FLATBUSH-EAST,1509 NOSTRAND AVENUE,1453000,11/21/19
FLATBUSH-NORTH,567 EAST 96TH STREET,580000,11/21/19
FLATBUSH-NORTH,594 TROY AVE,21000,11/21/19
FLATBUSH-NORTH,56 EAST 57TH STREET,610000,11/21/19
FLATLANDS,1014 EAST 57TH STREET,810000,11/21/19
FLATLANDS,"1275 EAST 51 STREET, 5J",193700,11/21/19
FLATLANDS,"1199 EAST 53RD STREET, 2R",230000,11/21/19
FORT GREENE,190 CLERMONT AVE,2650000,11/21/19
FORT GREENE,253 CARLTON AVENUE,2250000,11/21/19
GOWANUS,200 11TH STREET,1500000,11/21/19
GRAVESEND,8637 23RD AVENUE,1600000,11/21/19
GRAVESEND,"1935 SHORE PARKWAY, 13G",370000,11/21/19
GRAVESEND,"2630 CROPSEY AVENUE, 4E",265000,11/21/19
GREENPOINT,"86-88 MESEROLE AVENUE, 2A",840000,11/21/19
GREENPOINT,698 MANHATTAN AVE,6600000,11/21/19
GREENPOINT,345 CALYER STREET,1450000,11/21/19
GREENPOINT,86 BEADEL STREET,2950000,11/21/19
MADISON,3859 BEDFORD AVENUE,810000,11/21/19
MANHATTAN BEACH,16 AMHERST STREET,995000,11/21/19
MARINE PARK,1654 EAST 37TH STREET,550000,11/21/19
MARINE PARK,2119 EAST 33RD STREET,588039,11/21/19
MIDWOOD,880 EAST 15TH STREET,1185000,11/21/19
MIDWOOD,"1717 AVENUE N, 5F",317000,11/21/19
MIDWOOD,"1577 EAST 17TH STREET, 5-F",352365,11/21/19
MILL BASIN,441 MAYFAIR DRIVE SOUTH,890000,11/21/19
OCEAN HILL,515 BAINBRIDGE STREET,1575000,11/21/19
OCEAN HILL,1270 HERKIMER STREET,680000,11/21/19
OCEAN PARKWAY-NORTH,477 EAST 9TH STREET,1700000,11/21/19
OLD MILL BASIN,2010 EAST 54TH STREET,930000,11/21/19
PROSPECT HEIGHTS,"233 PARK PLACE, 17",1050000,11/21/19
SHEEPSHEAD BAY,2363 EAST 17TH STREET,807000,11/21/19
SHEEPSHEAD BAY,"2546 EAST 13TH STREET, F14",485000,11/21/19
WILLIAMSBURG-CENTRAL,"119 LORIMER STREET, 5A",499000,11/21/19
WILLIAMSBURG-NORTH,"147 HOPE STREET, 4J",1200000,11/21/19
WILLIAMSBURG-NORTH,17 KENT AVENUE,3100000,11/21/19
WILLIAMSBURG-SOUTH,"60 BROADWAY, 3Q",1150000,11/21/19
BAY RIDGE,466 78TH STREET,10,11/22/19
BEDFORD STUYVESANT,463 MACDONOUGH STREET,2675000,11/22/19
BEDFORD STUYVESANT,92 MONROE STREET,3060000,11/22/19
BERGEN BEACH,1311 EAST 66TH STREET,770000,11/22/19
BERGEN BEACH,"1119 EAST 73RD STREET, 65",450000,11/22/19
BERGEN BEACH,"1119 EAST 73RD STREE, 48",450000,11/22/19
BOERUM HILL,"423 ATLANTIC AVENUE, 3D",1256250,11/22/19
BOROUGH PARK,1145 49TH STREET,1175000,11/22/19
BOROUGH PARK,820 44TH STREET,28800,11/22/19
BOROUGH PARK,1664 61ST STREET,1330000,11/22/19
BRIGHTON BEACH,"35 SEACOAST TERRACE, 19W",585000,11/22/19
BRIGHTON BEACH,"286 CORBIN PLACE, 3B",535000,11/22/19
BUSHWICK,216 MOFFAT STREET,1195000,11/22/19
BUSHWICK,"557 HART STREET, 1D",389376,11/22/19
BUSHWICK,"46 WILSON AVENUE, 2",745000,11/22/19
CANARSIE,617 EAST 82 STREET,724000,11/22/19
CANARSIE,8421 GLENWOOD ROAD,440000,11/22/19
CANARSIE,1369 EAST 94TH STREET,749000,11/22/19
CANARSIE,105-16 FLATLANDS 4TH STREET,10,11/22/19
COBBLE HILL-WEST,"81 WARREN STREET, 2",1570000,11/22/19
CROWN HEIGHTS,1080 UNION STREET,10,11/22/19
CROWN HEIGHTS,509 PARK PLACE,2480000,11/22/19
CYPRESS HILLS,41 ESSEX,225000,11/22/19
DOWNTOWN-FULTON FERRY,"1 MAIN, 2D",3150000,11/22/19
DOWNTOWN-FULTON MALL,"189 SCHERMERHORN STREET, 25F",670000,11/22/19
EAST NEW YORK,359 WYONA ST,528000,11/22/19
FLATBUSH-LEFFERTS GARDEN,"234 HAWTHORNE STREET, 1A",635000,11/22/19
FORT GREENE,216 ADELPHI,2085000,11/22/19
GERRITSEN BEACH,97 EBONY COURT,500000,11/22/19
MARINE PARK,2154 EAST 38TH STREET,465000,11/22/19
PARK SLOPE SOUTH,326 14TH STREET,1200000,11/22/19
RED HOOK,"160 IMLAY STREET, 3A4",982000,11/22/19
SHEEPSHEAD BAY,2519 EAST 18TH STREET,852500,11/22/19
SHEEPSHEAD BAY,2225 HOMECREST AVENUE,1350000,11/22/19
SHEEPSHEAD BAY,"3041 OCEAN AVENUE, PS1",35000,11/22/19
SUNSET PARK,5312 8 AVENUE,2975000,11/22/19
SUNSET PARK,"4407 4TH AVENUE, A1",518000,11/22/19
WILLIAMSBURG-EAST,"179 WOODPOINT ROAD, 2B",810000,11/22/19
WILLIAMSBURG-EAST,"34 MASPETH AVENUE, 1",1800000,11/22/19
WILLIAMSBURG-EAST,"34 MASPETH AVENUE, 2",1400094,11/22/19
WILLIAMSBURG-EAST,"34 MASPETH AVENUE, ST4",1400094,11/22/19
WILLIAMSBURG-EAST,"179 WOODPOINT ROAD, P5",810000,11/22/19
WILLIAMSBURG-NORTH,"184 KENT AVENUE, D604",1092500,11/22/19
CROWN HEIGHTS,1375 PARK PLACE,15000,11/23/19
CYPRESS HILLS,90 GRANT AVENUE,10,11/23/19
BAY RIDGE,6910 6 AVENUE,803000,11/25/19
BAY RIDGE,"61 OLIVER STREET, 6C",80516,11/25/19
BAY RIDGE,"302 96TH STREET, 6R",353000,11/25/19
BAY RIDGE,"9524 FT HAMILTON PARKWAY, 310",152100,11/25/19
BAY RIDGE,"9511 SHORE ROAD, 302",620000,11/25/19
BEDFORD STUYVESANT,48 ROCHESTER AVENUE,1149000,11/25/19
BEDFORD STUYVESANT,377A NOSTRAND AVENUE,1571500,11/25/19
BEDFORD STUYVESANT,"627 DEKALB AVENUE, 5F",720000,11/25/19
BEDFORD STUYVESANT,"838 QUINCY STREET, 3F",525000,11/25/19
BENSONHURST,1432 BAY RIDGE PARKWAY,895000,11/25/19
BENSONHURST,1729 66TH STREET,900000,11/25/19
BENSONHURST,"1446 BAY RIDGE PARKWAY, E",570000,11/25/19
BENSONHURST,"1446 BAY RIDGE PARKWAY, P2",570000,11/25/19
BERGEN BEACH,1474 ROYCE STREET,825000,11/25/19
BERGEN BEACH,2063 EAST 74TH STREET,425000,11/25/19
BOROUGH PARK,1942 53RD STREET,1065000,11/25/19
BOROUGH PARK,1815 53RD STREET,1340000,11/25/19
BOROUGH PARK,"1380 DAHILL ROAD, 702",520000,11/25/19
BOROUGH PARK,"5221 16TH AVENUE, 2A",1272813,11/25/19
BRIGHTON BEACH,"40 BRIGHTON FIRST ROAD, 7C",260000,11/25/19
BRIGHTON BEACH,"3100 BRIGHTON 3 STREET, 1K",229000,11/25/19
BUSHWICK,1328 BUSHWICK AVENUE,875000,11/25/19
BUSHWICK,1045 JEFFERSON AVENUE,10,11/25/19
BUSHWICK,"1143 LAFAYETTE AVE, 3B",499000,11/25/19
CANARSIE,8511 COVENTRY ROAD,512500,11/25/19
CANARSIE,848 EAST 95TH STREET,345000,11/25/19
CANARSIE,1420 EAST 105 STREET,795000,11/25/19
CARROLL GARDENS,340A UNION STREET,1500000,11/25/19
COBBLE HILL-WEST,"100 SUMMIT STREET, 3",2100000,11/25/19
CONEY ISLAND,2839 WEST 16TH STREET,597500,11/25/19
CROWN HEIGHTS,1301 ST JOHNS PLACE,1230000,11/25/19
CROWN HEIGHTS,67 KINGSTON AVENUE,1175000,11/25/19
CYPRESS HILLS,74 HIGHLAND PLACE,742000,11/25/19
CYPRESS HILLS,131 NORWOOD AVE,375000,11/25/19
DOWNTOWN-FULTON MALL,"10 NEVINS STREET, 10I",733055,11/25/19
DOWNTOWN-METROTECH,"178 CONCORD STREET, 1A",515000,11/25/19
DYKER HEIGHTS,1040 80TH STREET,935000,11/25/19
DYKER HEIGHTS,7012 12TH AVENUE,1205000,11/25/19
EAST NEW YORK,425 LINWOOD STREET,955000,11/25/19
FLATBUSH-CENTRAL,625 OCEAN AVENUE,8000000,11/25/19
FLATBUSH-EAST,669 E 48TH STREET,550000,11/25/19
FLATBUSH-EAST,135 EAST 43RD,625000,11/25/19
FLATBUSH-EAST,"282 EAST 35TH STREET, 4P",260000,11/25/19
FLATBUSH-NORTH,"494 EAST 95TH STREET, 4",995000,11/25/19
FLATLANDS,1315 EAST 54TH STREET,400000,11/25/19
GREENPOINT,"216 ECKFORD STREET, 2B",725000,11/25/19
GREENPOINT,"231 NORMAN AVENUE, 309",530000,11/25/19
KENSINGTON,"190 EAST 7TH STREET, 2A",925589,11/25/19
KENSINGTON,"190 EAST 7TH STREET, 3C",890969,11/25/19
KENSINGTON,221 EAST 2ND STREET,1600000,11/25/19
KENSINGTON,"235 OCEAN PARKWAY, 7B",489000,11/25/19
KENSINGTON,"190 EAST 7TH STREET, S1",890969,11/25/19
KENSINGTON,"190 EAST 7TH STREET, S3",925589,11/25/19
MADISON,2808 AVENUE S,1100000,11/25/19
MARINE PARK,"2265 GERRITSEN AVENUE, LB",249000,11/25/19
MIDWOOD,"920 EAST 17TH STREET, 205",380000,11/25/19
OCEAN HILL,600 MAC DONOUGH STREET,1760000,11/25/19
OCEAN HILL,88 SARATOGA AVENUE,1055000,11/25/19
OCEAN HILL,2354 ATLANTIC AVENUE,1999999,11/25/19
OCEAN HILL,2372 ATLANTIC AVENUE,1999999,11/25/19
OCEAN HILL,2353 PACIFIC STREET,1999999,11/25/19
OCEAN HILL,126 SACKMAN STREET,1999999,11/25/19
OCEAN PARKWAY-NORTH,"264 WEBSTER AVENUE, 607",605859,11/25/19
OCEAN PARKWAY-SOUTH,2169 EAST 3RD STREET,1400000,11/25/19
PARK SLOPE,331 4TH STREET,3295000,11/25/19
PROSPECT HEIGHTS,"856 WASHINGTON AVENUE, 4A",1735000,11/25/19
PROSPECT HEIGHTS,"659 BERGEN STREET, 4A",630000,11/25/19
PROSPECT HEIGHTS,"659 BERGEN STREET, P2",630000,11/25/19
PROSPECT HEIGHTS,"659 BERGEN STREET, S5",630000,11/25/19
SHEEPSHEAD BAY,"2250 BRIGHAM STREET, 1C",149000,11/25/19
SUNSET PARK,464 48 STREET,1100000,11/25/19
