NEIGHBORHOOD,ADDRESS,Sale Price,SALE DATE
UPPER EAST SIDE (59-79),"200 EAST 62ND, 17C",1900000,12/11/19
UPPER EAST SIDE (59-79),"400 EAST 70TH STREET, 1601",999000,12/11/19
UPPER EAST SIDE (59-79),"233 EAST 69TH STREET, 16K",800000,12/11/19
UPPER EAST SIDE (59-79),"400 EAST 67TH STREET, SU12",47000,12/11/19
UPPER EAST SIDE (59-79),"400 EAST 67TH STREET, SU41",48000,12/11/19
UPPER EAST SIDE (79-96),50 EAST 86TH STREET,71000000,12/11/19
UPPER EAST SIDE (79-96),"340 EAST 80TH STREET, 21J",650000,12/11/19
UPPER EAST SIDE (79-96),"302 EAST 88TH STREET, 3G",620000,12/11/19
UPPER EAST SIDE (79-96),"345 EAST 93RD STREET, 20C",855000,12/11/19
UPPER EAST SIDE (79-96),"345 EAST 93RD STREET, 20D",620000,12/11/19
UPPER EAST SIDE (79-96),207 EAST 94TH STREET,28500000,12/11/19
UPPER EAST SIDE (79-96),48 EAST 86TH STREET,71000000,12/11/19
UPPER EAST SIDE (96-110),"1215 FIFTH AVENUE, 14D",650000,12/11/19
UPPER WEST SIDE (59-79),"277 WEST END AVE., 11D",2300000,12/11/19
UPPER WEST SIDE (59-79),"1965 BROADWAY, 23H",2990000,12/11/19
UPPER WEST SIDE (59-79),"101 WEST 67TH STREET, 47-C",3700000,12/11/19
UPPER WEST SIDE (59-79),"200 WEST END AVENUE, 3A",2400000,12/11/19
UPPER WEST SIDE (59-79),"140 WEST END AVENUE, 19B",895000,12/11/19
UPPER WEST SIDE (96-116),"285 RIVERSIDE DRIVE, 8A",2875000,12/11/19
UPPER WEST SIDE (96-116),"2628 BROADWAY, 6A",1525000,12/11/19
UPPER WEST SIDE (96-116),"235 WEST 102ND STREET, 5N",950000,12/11/19
UPPER WEST SIDE (96-116),"235 WEST 102ND STREET, 14Q",355000,12/11/19
WASHINGTON HEIGHTS UPPER,"804 WEST 180TH STREET, 7",180000,12/11/19
WASHINGTON HEIGHTS UPPER,"100 OVERLOOK TERRACE, 75",390266,12/11/19
ALPHABET CITY,"262 EAST 7TH STREET, 4",600000,12/12/19
ALPHABET CITY,"348 EAST 10 STREET, 4A",250000,12/12/19
CHELSEA,"550 WEST 29TH STREET, 2A",3800000,12/12/19
CHELSEA,"252 7 AVENUE, PH-J",3160000,12/12/19
CIVIC CENTER,"108 LEONARD STREET, 4D",1568584,12/12/19
CLINTON,"462 WEST 58 STREET, 4E",1200000,12/12/19
EAST VILLAGE,"416 EAST 11TH STREET, 3A",1499000,12/12/19
FLATIRON,"254 PARK AVENUE SOUTH, 3H",980000,12/12/19
GRAMERCY,"142 EAST 16TH STREET, 11G",650000,12/12/19
GRAMERCY,"200 EAST 27TH STREET, 5K",815000,12/12/19
GRAMERCY,"1 IRVING PLACE, V14D",10,12/12/19
GRAMERCY,"200 EAST 21ST STREET, 9A",2700250,12/12/19
GRAMERCY,"200 EAST 21ST STREET, 9B",1670250,12/12/19
GREENWICH VILLAGE-CENTRAL,"50 EAST 8TH STREET, 5N",630000,12/12/19
GREENWICH VILLAGE-CENTRAL,"2 FIFTH AVENUE, 5-O",1410000,12/12/19
GREENWICH VILLAGE-CENTRAL,"11 5 AVENUE, 2S",1175000,12/12/19
GREENWICH VILLAGE-WEST,39 CLARKSON STREET,27250000,12/12/19
HARLEM-CENTRAL,"117 WEST 123RD STREET, 2B",849000,12/12/19
HARLEM-CENTRAL,"2351 ADAM CLAYTON POWELL, 308",765000,12/12/19
HARLEM-CENTRAL,"2351 ADAM CLAYTON POWELL, 606",794235,12/12/19
HARLEM-CENTRAL,"2351 ADAM CLAYTON POWELL, 802/P",1181170,12/12/19
HARLEM-EAST,"207-209 EAST 120TH STREET, PH",730000,12/12/19
HARLEM-EAST,"1787 MADISON AVENUE, 608",695000,12/12/19
JAVITS CENTER,"15 HUDSON YARDS, PH82A",13241499,12/12/19
JAVITS CENTER,"15 HUDSON YARDS, PH82D",7503750,12/12/19
KIPS BAY,"312 EAST 23RD STREET, 2A",1262500,12/12/19
LOWER EAST SIDE,116 SUFFOLK STREET,5500000,12/12/19
LOWER EAST SIDE,"250 SOUTH STREET, 43K",2468674,12/12/19
LOWER EAST SIDE,155 RIVINGTON STREET,4750000,12/12/19
MIDTOWN CBD,"100 EAST 53RD STREET, 33B",2787664,12/12/19
MIDTOWN CBD,131-141 EAST 47TH STREET,115000000,12/12/19
MIDTOWN EAST,"45 TUDOR CITY PLACE, 1618",570000,12/12/19
MIDTOWN EAST,"349 EAST 49TH STREET, 5S",915000,12/12/19
MIDTOWN EAST,"303 EAST 57TH STREET, 11K",350000,12/12/19
MIDTOWN EAST,"333 EAST 57TH STREET, 8A",3250000,12/12/19
MIDTOWN EAST,"870 UNITED NATIONS PLAZA, 17E",1865000,12/12/19
MIDTOWN EAST,"430 EAST 56TH STREET, 1AB",2800000,12/12/19
MIDTOWN EAST,"14 SUTTON PLACE SOUTH, 9E",975000,12/12/19
MIDTOWN EAST,"400 EAST 59TH STREET, 10G",490000,12/12/19
MIDTOWN WEST,"150 WEST 51ST STREET, 16-23",850000,12/12/19
MIDTOWN WEST,"350 WEST 42ND STREET, 14M",890000,12/12/19
MIDTOWN WEST,"80 COLUMBUS CIRCLE, NT65A",6050000,12/12/19
MORNINGSIDE HEIGHTS,"3117 BROADWAY, 24",690000,12/12/19
MURRAY HILL,"126 EAST 30TH STREET, 3C",362000,12/12/19
MURRAY HILL,"50 PARK AVENUE, 14A",736300,12/12/19
MURRAY HILL,"11 EAST 29TH STREET, 38A",2750000,12/12/19
MURRAY HILL,"155 EAST 38TH STREET, 9A",650000,12/12/19
MURRAY HILL,148 EAST 40TH STREET,5750000,12/12/19
SOHO,"330 SPRING STREET, 2C",2567000,12/12/19
TRIBECA,"335 GREENWICH ST, 4B",4750000,12/12/19
UPPER EAST SIDE (59-79),"328 EAST 73RD STREET, 2C",415000,12/12/19
UPPER EAST SIDE (59-79),"175 EAST 74TH STREET, 15E",995000,12/12/19
UPPER EAST SIDE (59-79),"311 EAST 75TH STREET, 6K",525000,12/12/19
UPPER EAST SIDE (59-79),"399 EAST 72ND STREET, 11E",1270000,12/12/19
UPPER EAST SIDE (59-79),"402 EAST 74TH STREET, 4G",685000,12/12/19
UPPER EAST SIDE (59-79),"20 EAST 68TH STREET, 10F",1225000,12/12/19
UPPER EAST SIDE (59-79),"343 EAST 74TH STREET, 14F",488250,12/12/19
UPPER EAST SIDE (79-96),"313 EAST 84TH STREET, 3C",275000,12/12/19
UPPER EAST SIDE (79-96),"11 EAST 86TH STREET, 15B",1735000,12/12/19
UPPER EAST SIDE (79-96),"161-167 EAST 91ST STREET, 4E",814610,12/12/19
UPPER EAST SIDE (79-96),"345 EAST 81ST STREET, 5HJ",1725000,12/12/19
UPPER EAST SIDE (79-96),"10 EAST END AVENUE, 16E",625000,12/12/19
UPPER EAST SIDE (79-96),"120 EAST 87TH STREET, P14-F",480000,12/12/19
UPPER EAST SIDE (79-96),"360 EAST 89TH STREET, 32B",4950000,12/12/19
UPPER WEST SIDE (59-79),"80 CENTRAL PARK WEST, 20D",750000,12/12/19
UPPER WEST SIDE (59-79),"304 WEST 75TH STREET, 14A",800000,12/12/19
UPPER WEST SIDE (59-79),"155 WEST 70TH STREET, PH4D",845000,12/12/19
UPPER WEST SIDE (59-79),"2109 BROADWAY, 12-14",775000,12/12/19
UPPER WEST SIDE (79-96),"51 WEST 81ST STREET, 12CD",1510000,12/12/19
UPPER WEST SIDE (79-96),"317 WEST 89TH STREET, 1ER",975000,12/12/19
UPPER WEST SIDE (96-116),"305 WEST 98TH STREET, 1FN",2100000,12/12/19
UPPER WEST SIDE (96-116),"606 WEST 113TH STREET, 4C",782000,12/12/19
UPPER WEST SIDE (96-116),"2628 BROADWAY, 3A",1570000,12/12/19
UPPER WEST SIDE (96-116),"235 WEST 102ND STREET, 14EE",365000,12/12/19
ALPHABET CITY,"206 EAST 7TH STREET, 2",396000,12/13/19
ALPHABET CITY,"101 AVENUE D, B-1",5100000,12/13/19
CHELSEA,"252 WEST 20TH STREET, 4A",565000,12/13/19
CHELSEA,"252 SEVENTH AVENUE, 12T",1950000,12/13/19
EAST VILLAGE,"438 EAST 12TH STREET, PHG",5850000,12/13/19
FASHION,"100 WEST 39TH STREET, 36H",999000,12/13/19
FASHION,"20 WEST 33RD STREET, 2008",9289821,12/13/19
FINANCIAL,"15 BROAD STREET, 1528",880000,12/13/19
FLATIRON,"7 EAST 14TH STREET, PH-C",2375000,12/13/19
GRAMERCY,"200 EAST 21ST STREET, 20A",4145255,12/13/19
GREENWICH VILLAGE-CENTRAL,"712 BROADWAY, 5",2850000,12/13/19
GREENWICH VILLAGE-CENTRAL,"28 EAST 10TH STREET, 11D",2740000,12/13/19
GREENWICH VILLAGE-CENTRAL,"173 BLEECKER STREET, R",191255,12/13/19
GREENWICH VILLAGE-WEST,"270 WEST 11TH ST, 1D",415800,12/13/19
GREENWICH VILLAGE-WEST,"222 WEST 14TH STREET, 10D",707500,12/13/19
HARLEM-CENTRAL,"226 WEST 113TH STREET, 6",375000,12/13/19
HARLEM-CENTRAL,"128 WEST 138TH STREET, 5I",299000,12/13/19
HARLEM-CENTRAL,"2351 ADAM CLAYTON POWELL, 706/P",1528089,12/13/19
HARLEM-CENTRAL,"2351 ADAM CLAYTON POWELL, 807/P",1121807,12/13/19
JAVITS CENTER,"553 WEST 30TH STREET, PH86D",8480750,12/13/19
LITTLE ITALY,"225 LAFAYETTE STREET, 10B",3800000,12/13/19
MIDTOWN EAST,"439 EAST 51ST STREET, MR3",100001,12/13/19
MIDTOWN EAST,"60 SUTTON PLACE SOUTH, 6MN",750000,12/13/19
MIDTOWN EAST,"16 SUTTON PLACE, 5C",1100000,12/13/19
MIDTOWN EAST,"250 EAST 54TH STREET, 27D",2175000,12/13/19
MIDTOWN EAST,"211 EAST 53 STREET, 3A",647500,12/13/19
MIDTOWN WEST,"220 CENTRAL PARK SOUTH, 20A",3818438,12/13/19
MIDTOWN WEST,"220 CENTRAL PARK SOUTH, 48A",59058500,12/13/19
MIDTOWN WEST,"333 WEST 56TH STREET, 10 C",1108000,12/13/19
SOHO,"570 BROOME STREET, 3A",1925000,12/13/19
TRIBECA,"90 HUDSON STREET, 6A",1615000,12/13/19
TRIBECA,"333 RECTOR PLACE, 1408",2700000,12/13/19
UPPER EAST SIDE (59-79),"880 FIFTH AVENUE, 2E",2190000,12/13/19
UPPER EAST SIDE (59-79),"115 EAST 67TH STREET, 1E",700000,12/13/19
UPPER EAST SIDE (59-79),"230 EAST 71ST STREET, 4G",605000,12/13/19
UPPER EAST SIDE (59-79),"345 EAST 73RD STREET, 4H",1310000,12/13/19
UPPER EAST SIDE (59-79),"188 EAST 70TH STREET, 6E",920000,12/13/19
UPPER EAST SIDE (59-79),"515 EAST 72ND STREET, 14J",845000,12/13/19
UPPER EAST SIDE (59-79),"205 EAST 78TH STREET, 14G",370000,12/13/19
UPPER EAST SIDE (79-96),"150 EAST 86TH STREET, 8K",547000,12/13/19
UPPER EAST SIDE (79-96),"389 EAST 89TH STREET, 29C",1978138,12/13/19
UPPER EAST SIDE (96-110),"1150 FIFTH AVENUE, 8C",3350000,12/13/19
UPPER WEST SIDE (59-79),"350 W 71ST STREET, 3E",3164325,12/13/19
UPPER WEST SIDE (59-79),"200 WEST 79TH STREET, 5A",420000,12/13/19
UPPER WEST SIDE (79-96),"123 WEST 93 STREET, 1F",1190000,12/13/19
UPPER WEST SIDE (79-96),"100 RIVERSIDE DRIVE, 17AB",5800000,12/13/19
UPPER WEST SIDE (79-96),"251 WEST 89TH STREET, 9E",2315000,12/13/19
WASHINGTON HEIGHTS LOWER,"156-08 RIVERSIDE DRIVE WEST, 2K",440000,12/13/19
WASHINGTON HEIGHTS UPPER,"875 WEST 181ST STREET, 3L",585000,12/13/19
ALPHABET CITY,"155 AVENUE C, 5A",84413,12/16/19
ALPHABET CITY,"225 EAST 4TH STREET, 17",575000,12/16/19
CHELSEA,"331 WEST 14TH, 4AB",1074500,12/16/19
CHELSEA,"77 SEVENTH AVENUE, 5P",975000,12/16/19
CHELSEA,"181 SEVENTH AVENUE, 6A",620000,12/16/19
CIVIC CENTER,"49-51 CHAMBERS STREET, 12C",2000000,12/16/19
FINANCIAL,"20 WEST STREET, 19F",690000,12/16/19
FINANCIAL,"99 JOHN STREET, 1609",1280000,12/16/19
GRAMERCY,"145 EAST 15TH STREET, 17C",820000,12/16/19
GRAMERCY,"160 EAST 26TH STREET, 6I",732000,12/16/19
GRAMERCY,"225 EAST 19, 502",1620000,12/16/19
GRAMERCY,"200 EAST 21ST STREET, 6B",1600000,12/16/19
GRAMERCY,"200 EAST 21ST STREET, 18A",4075255,12/16/19
GREENWICH VILLAGE-CENTRAL,"88 BLEECKER STREET, 6M",785000,12/16/19
GREENWICH VILLAGE-CENTRAL,"70 EAST 10TH STREET, 9P",900000,12/16/19
GREENWICH VILLAGE-CENTRAL,"40 EAST 9TH STREET, 2F",1300000,12/16/19
GREENWICH VILLAGE-WEST,"13 DOWNING ST, 1/2",1450000,12/16/19
GREENWICH VILLAGE-WEST,"99 JANE STREET, 7C",6210000,12/16/19
GREENWICH VILLAGE-WEST,"131 WEST 11TH STREET, UNIT2",1515000,12/16/19
HARLEM-CENTRAL,"138 WEST 124 STREET, 5B",1955000,12/16/19
HARLEM-CENTRAL,"2280 FREDRICK DOUGLASS BL, 3D",845000,12/16/19
HARLEM-EAST,"123-125 EAST 102 STREET, 1C",245000,12/16/19
HARLEM-EAST,"2279 3 AVENUE, 4C",525000,12/16/19
KIPS BAY,"300 EAST 40TH STREET, 18B",1545000,12/16/19
LOWER EAST SIDE,"457 FDR DRIVE, A1006",890000,12/16/19
MIDTOWN EAST,"400 EAST 56TH STREET, 9G",1250000,12/16/19
MIDTOWN EAST,"45 SUTTON PLACE SOUTH, 14D",1025000,12/16/19
MIDTOWN EAST,"240 EAST 46TH STREET, 1A",540000,12/16/19
MIDTOWN WEST,"310 WEST 56TH STREET, 10H",419000,12/16/19
MURRAY HILL,"138 EAST 36TH ST, 4A",997500,12/16/19
MURRAY HILL,"404 PARK AVENUE SOUTH, 12A",3150000,12/16/19
MURRAY HILL,"35 EAST 38TH STREET, 8E",640000,12/16/19
MURRAY HILL,"591 3 AVENUE, 4C",1100000,12/16/19
SOHO,"570 BROOME STREET, 14B",2568536,12/16/19
SOHO,"505 GREENWICH STREET, 8G",1200000,12/16/19
TRIBECA,"467 GREENWICH STREET, UNIT3",2650000,12/16/19
UPPER EAST SIDE (59-79),"784 PARK AVENUE, 2A",3300000,12/16/19
UPPER EAST SIDE (59-79),"215 EAST 72ND STREET, 4E",3325000,12/16/19
UPPER EAST SIDE (59-79),"200 EAST 66TH STREET, C1603",6050000,12/16/19
UPPER EAST SIDE (59-79),"234 EAST 70TH STREET, PH",4375000,12/16/19
UPPER EAST SIDE (59-79),"205 EAST 78TH ST, 7E",395000,12/16/19
UPPER EAST SIDE (79-96),"531 EAST 87TH STREET, 5B",288000,12/16/19
UPPER EAST SIDE (79-96),"222 EAST 80TH STREET, 8G",920000,12/16/19
UPPER EAST SIDE (79-96),"401 EAST 86TH STREET, 7E",700000,12/16/19
UPPER EAST SIDE (79-96),"215 EAST 80TH STREET, 7K",1734102,12/16/19
UPPER WEST SIDE (79-96),"46 WEST 95TH STREET, 4A",925000,12/16/19
UPPER WEST SIDE (79-96),"317 WEST 87TH STREET, 3E",675000,12/16/19
UPPER WEST SIDE (79-96),"203 WEST 81ST STREET, 1B",786200,12/16/19
UPPER WEST SIDE (79-96),"555 WEST END AVENUE, 4E",9900000,12/16/19
UPPER WEST SIDE (96-116),"247 WEST 102ND STREET, 1",412500,12/16/19
UPPER WEST SIDE (96-116),"245 WEST 99TH STREET, 4B",3550000,12/16/19
WASHINGTON HEIGHTS UPPER,"730 FT WASHINGTON AVENUE, G",832000,12/16/19
CHELSEA,"356 WEST 23RD STREET, 4A",740000,12/17/19
CHELSEA,"555 WEST 23RD STREET, N11C",2000000,12/17/19
CHELSEA,"151 WEST 17TH STREET, 6H",2310000,12/17/19
CHELSEA,"140 7TH AVENUE, 20",40000,12/17/19
CIVIC CENTER,"108 LEONARD STREET, 2B",2550000,12/17/19
CIVIC CENTER,"108 LEONARD STREET, 3J",1435932,12/17/19
EAST VILLAGE,"125 EAST 4TH STREET, 8",820000,12/17/19
FASHION,"36 WEST 35TH STREET, 4F",590000,12/17/19
FINANCIAL,"99 JOHN STREET, 724",650000,12/17/19
GRAMERCY,"145 EAST 15TH STREET, 2H",550000,12/17/19
GRAMERCY,"142 EAST 16TH STREET, 18D",775000,12/17/19
GRAMERCY,"210 E 15TH STREET, 8P",520000,12/17/19
GRAMERCY,"200 EAST 21ST STREET, 12A",2750255,12/17/19
GRAMERCY,"205 EAST 22ND ST, 4B",1250000,12/17/19
GRAMERCY,"205 EAST 22ND STREET, 4C",255780,12/17/19
GREENWICH VILLAGE-CENTRAL,"67 EAST 11TH STREET, 303",920000,12/17/19
HARLEM-CENTRAL,"362 ST NICHOLAS AVE, 8B",885000,12/17/19
HARLEM-CENTRAL,"300 WEST 135 STREET, 12C",1195000,12/17/19
HARLEM-CENTRAL,"68 BRADHURST AVENUE, 4-N",840000,12/17/19
HARLEM-EAST,"1399 PARK AVENUE, 11A",971500,12/17/19
HARLEM-EAST,"1399 PARK AVENUE, 12C",616248,12/17/19
HARLEM-UPPER,"502 WEST 148 STREET, 1B",36106,12/17/19
HARLEM-UPPER,"555 WEST 148TH STREET, 1B",28082,12/17/19
HARLEM-WEST,"52 CONVENT AVENUE, 4B",710739,12/17/19
INWOOD,"57 PARK TERR E, B68",419000,12/17/19
INWOOD,"579 WEST 215TH, 7A",390000,12/17/19
JAVITS CENTER,"433 WEST 34, 12D",440000,12/17/19
LITTLE ITALY,"75 KENMARE STREET, 5H",1629200,12/17/19
LOWER EAST SIDE,"212 EAST BROADWAY, G1502",499999,12/17/19
LOWER EAST SIDE,"473 FDR DRIVE, K104",720000,12/17/19
LOWER EAST SIDE,"141 DIVISION STREET, 9",800000,12/17/19
MIDTOWN CBD,"641 FIFTH AVENUE, 24G",2550000,12/17/19
MIDTOWN CBD,"721 FIFTH AVENUE, 52C",1000000,12/17/19
MIDTOWN EAST,"320 EAST 42ND STREET, 315",330000,12/17/19
MIDTOWN EAST,"411 EAST 57TH, 4G",605000,12/17/19
MIDTOWN EAST,"236 EAST 47TH STREET, 37E",1368333,12/17/19
MIDTOWN EAST,"301 EAST 45TH STREET, 19E",450000,12/17/19
MIDTOWN WEST,"30 WEST 60TH STREET, 12JN",730000,12/17/19
MIDTOWN WEST,"106 CENTRAL PARK SOUTH, 20B",1100000,12/17/19
MORNINGSIDE HEIGHTS,"69 TIEMANN PLACE, 30",850239,12/17/19
MURRAY HILL,"425 5 AVENUE, 48E",1500000,12/17/19
MURRAY HILL,"155 EAST 34TH STREET, 6J",615000,12/17/19
TRIBECA,"30 LITTLE WEST STREET, 4F",2087413,12/17/19
TRIBECA,"212 WARREN STREET, 2R",1789000,12/17/19
TRIBECA,"148 CHAMBERS STREET, PH",4150000,12/17/19
UPPER EAST SIDE (59-79),235 EAST 72ND STREET,10750000,12/17/19
UPPER EAST SIDE (59-79),"308 EAST 79TH STREET, 4G",675000,12/17/19
UPPER EAST SIDE (59-79),"308 EAST 79TH ST, 5E",750000,12/17/19
UPPER EAST SIDE (59-79),"255 EAST 74TH STREET, 28B",4710000,12/17/19
UPPER EAST SIDE (59-79),"795 5TH AVENUE, 1107",12000000,12/17/19
UPPER EAST SIDE (79-96),"1150 PARK AVENUE, 6C",981000,12/17/19
UPPER EAST SIDE (79-96),"333 EAST 79TH STREET, 10Z",1110000,12/17/19
UPPER EAST SIDE (79-96),"120 EAST 87TH STREET, R16-E",2236728,12/17/19
UPPER EAST SIDE (79-96),"120 EAST 87TH STREET, R16-F",2236728,12/17/19
UPPER EAST SIDE (79-96),"1619 THIRD AVENUE, 24H",1250000,12/17/19
UPPER EAST SIDE (79-96),"301 EAST 79TH STREET, 23 L",805000,12/17/19
UPPER WEST SIDE (59-79),"357 WEST END AVENUE, 5",1115000,12/17/19
UPPER WEST SIDE (59-79),"12 WEST 72ND STREET, 7K",735000,12/17/19
UPPER WEST SIDE (59-79),"121 WEST 72ND STREET, 16D",350000,12/17/19
UPPER WEST SIDE (59-79),"170 WEST 74TH STREET, 1201",600000,12/17/19
UPPER WEST SIDE (59-79),"246 WEST END AVENUE, 1E",693000,12/17/19
UPPER WEST SIDE (59-79),"205 WEST 76TH STREET, 7A",3220000,12/17/19
UPPER WEST SIDE (59-79),"80 RIVERSIDE BOULEVARD, 25D",3125000,12/17/19
UPPER WEST SIDE (59-79),"350 W 71ST STREET, 5F",1817576,12/17/19
UPPER WEST SIDE (59-79),"22 RIVERSIDE DRIVE, 14B",4000000,12/17/19
UPPER WEST SIDE (59-79),"180 WEST END AVENUE, 4P",470000,12/17/19
UPPER WEST SIDE (59-79),"165 WEST END AVENUE, 22C",489000,12/17/19
UPPER WEST SIDE (59-79),"1 CENTRAL PARK WEST, 1118",810000,12/17/19
UPPER WEST SIDE (59-79),"22 RIVERSIDE DRIVE, STO-6",4000000,12/17/19
UPPER WEST SIDE (79-96),128 WEST 95TH STREET,6500000,12/17/19
UPPER WEST SIDE (79-96),"27 WEST 84TH STREET, 4RW",384000,12/17/19
UPPER WEST SIDE (79-96),"200 WEST 86TH STREET, 3M",1489080,12/17/19
UPPER WEST SIDE (79-96),"215 WEST 91ST STREET, 77",900000,12/17/19
UPPER WEST SIDE (79-96),"140 RIVERSIDE DRIVE, 17O",1950000,12/17/19
UPPER WEST SIDE (79-96),"207 WEST 79TH STREET, 12",11200000,12/17/19
UPPER WEST SIDE (79-96),"215 WEST 90TH STREET, 2-F",1530000,12/17/19
UPPER WEST SIDE (96-116),"417 RIVERSIDE DRIVE, 7C",725000,12/17/19
WASHINGTON HEIGHTS LOWER,"930 ST NICHOLAS AVENUE, 53",490000,12/17/19
WASHINGTON HEIGHTS LOWER,"790 RIVERSIDE DRIVE, 6H",485000,12/17/19
WASHINGTON HEIGHTS UPPER,"66 OVERLOOK TERRACE, 3H",490000,12/17/19
WASHINGTON HEIGHTS UPPER,"40 PINEHURST AVENUE, 5B",692410,12/17/19
ALPHABET CITY,535 EAST 12TH STREET,2,12/18/19
ALPHABET CITY,204 AVENUE A,2,12/18/19
CHELSEA,"255 WEST 23RD STREET, 6AW",530000,12/18/19
CHELSEA,"130 WEST 17TH STREET, 4N",3250000,12/18/19
CLINTON,"446 WEST 47TH STREET, 3E",760000,12/18/19
FINANCIAL,"55 WALL STREET, 600",925000,12/18/19
GRAMERCY,"200 EAST 21ST STREET, 19A",4225992,12/18/19
GRAMERCY,"61 LEXINGTON AVENUE, 4D/5D",1450000,12/18/19
GREENWICH VILLAGE-CENTRAL,"115 EAST 9TH STREET, 3C",1300000,12/18/19
GREENWICH VILLAGE-CENTRAL,"37 WEST 12TH STREET, 7G",2000000,12/18/19
GREENWICH VILLAGE-WEST,"731 GREENWICH STREET, J38",510000,12/18/19
GREENWICH VILLAGE-WEST,"155 WEST 11TH STREET, 8A",18800000,12/18/19
HARLEM-CENTRAL,19 WEST 120 STREET,4700000,12/18/19
HARLEM-CENTRAL,"1878 ADAM CLAYTON POWELL BOULEVARD, 27",900000,12/18/19
HARLEM-CENTRAL,"309 WEST 118 STREET, 3K",1200000,12/18/19
HARLEM-EAST,"1399 PARK AVENUE, 8C",985340,12/18/19
HARLEM-EAST,"1399 PARK AVENUE, 11E",895615,12/18/19
HARLEM-EAST,"1399 PARK AVENUE, 11F",877789,12/18/19
HARLEM-EAST,"1399 PARK AVENUE, 12A",978938,12/18/19
KIPS BAY,"333 EAST 34TH STREET, 3K",993000,12/18/19
LOWER EAST SIDE,"250 SOUTH STREET, 53L",2507104,12/18/19
MIDTOWN EAST,340 EAST 58TH STREET,12300000,12/18/19
MIDTOWN EAST,"400 EAST 56TH STREET, 14N",2095000,12/18/19
MIDTOWN EAST,"211 EAST 46TH STREET, 19H",910000,12/18/19
MIDTOWN WEST,"150 WEST 51ST STREET, 19-32",470000,12/18/19
MIDTOWN WEST,"150 WEST 51ST STREET, 20-24",500000,12/18/19
MIDTOWN WEST,146 WEST 48TH STREET,138770546,12/18/19
MIDTOWN WEST,156 WEST 48TH STREET,138770546,12/18/19
MIDTOWN WEST,160 WEST 48TH STREET,138770546,12/18/19
MIDTOWN WEST,162 WEST 48TH STREET,138770546,12/18/19
MIDTOWN WEST,166 WEST 48TH STREET,138770546,12/18/19
MIDTOWN WEST,562 5 AVENUE,52392598,12/18/19
MIDTOWN WEST,"50 WEST 47TH STREET, C3B",1030,12/18/19
MORNINGSIDE HEIGHTS,"170 CLAREMONT AVENUE, 19",640000,12/18/19
MURRAY HILL,"35 PARK AVENUE, 15B",661000,12/18/19
ROOSEVELT ISLAND,"551 MAIN STREET, RES",1304474,12/18/19
SOHO,"570 BROOME STREET, 19A",3227853,12/18/19
TRIBECA,"30 LITTLE WEST STREET, 27E",2250000,12/18/19
TRIBECA,"380 RECTOR PLACE, 6A",1200000,12/18/19
TRIBECA,"2 RIVER TERRACE, 11H",4100000,12/18/19
TRIBECA,"2 SOUTH END AVENUE, 5O",488000,12/18/19
UPPER EAST SIDE (59-79),"750 PARK AVENUE, 6BC",2325000,12/18/19
UPPER EAST SIDE (59-79),"315 E. 72ND ST, 14L",1760000,12/18/19
UPPER EAST SIDE (59-79),"440 EAST 62ND ST, 20E",975000,12/18/19
UPPER EAST SIDE (59-79),"224 EAST 60TH STREET, 2B",680000,12/18/19
UPPER EAST SIDE (59-79),"524 EAST 72ND STREET, 32B",1095000,12/18/19
UPPER EAST SIDE (59-79),"524 EAST 72ND STREET, 45C",1688000,12/18/19
UPPER EAST SIDE (59-79),"1040 LEXINGTON, RES",4300000,12/18/19
UPPER EAST SIDE (79-96),"1025 FIFTH AVENUE, 4FN",1900000,12/18/19
UPPER EAST SIDE (79-96),"1056 5TH AVENUE, 1A",500000,12/18/19
UPPER EAST SIDE (79-96),"19 EAST 88TH STREET, 1C",462500,12/18/19
UPPER EAST SIDE (79-96),"50 EAST 89TH STREET, 11F",1393000,12/18/19
UPPER EAST SIDE (79-96),"340 EAST 80TH STREET, 7H",630000,12/18/19
UPPER EAST SIDE (79-96),"301 EAST 87TH STREET, 15E",625000,12/18/19
UPPER EAST SIDE (79-96),"435 EAST 86TH STREET, 3B",575000,12/18/19
UPPER EAST SIDE (79-96),"200 EAST 94TH STREET, 225",997885,12/18/19
UPPER EAST SIDE (79-96),"200 EAST 94TH STREET, 316",935000,12/18/19
UPPER EAST SIDE (96-110),"21 EAST 96TH STREET, 6",4850000,12/18/19
UPPER WEST SIDE (59-79),"246 WEST END AVENUE, GC",1040000,12/18/19
UPPER WEST SIDE (59-79),"30 WEST 63RD STREET, 14E",1145531,12/18/19
UPPER WEST SIDE (59-79),"2021 BROADWAY, 16H",618000,12/18/19
UPPER WEST SIDE (79-96),2301 BROADWAY,37000000,12/18/19
UPPER WEST SIDE (79-96),"153 WEST 80TH STREET, 5D",569000,12/18/19
UPPER WEST SIDE (79-96),"107 WEST 86TH STREET, 11F",1190000,12/18/19
UPPER WEST SIDE (79-96),"203 WEST 87TH STREET, 44",260000,12/18/19
UPPER WEST SIDE (79-96),"140 RIVERSIDE DRIVE, 7N",1072500,12/18/19
UPPER WEST SIDE (79-96),"100 WEST 89TH STREET, 3F",810000,12/18/19
UPPER WEST SIDE (96-116),"107 WEST 106TH STREET, 4B",177450,12/18/19
UPPER WEST SIDE (96-116),"825 WEST END AVENUE, 11E",2100000,12/18/19
